date,year,month,quarter,actual_revenue,budgeted_revenue,revenue_variance,revenue_variance_pct,operating_margin,days_sales_outstanding,non_revenue_water_pct,cost_per_gallon,collection_rate,water_revenue,cash_reserve,debt_service_coverage,total_ar,current_pct,days_30_pct,days_60_pct,required_minimum,actual_coverage,projected_coverage,residential_revenue,commercial_revenue,departments,monthly_revenue,monthly_expenses,monthly_margin,outstanding_debt,projected_revenue_12m,expected_operating_expenses,capital_investment_plan,projected_net_income,scenarios,alerts,revenue_optimization_confidence,revenue_optimization_impact_pct,profitability_forecast_confidence,profitability_forecast_net_income,revenue_leakage_confidence,revenue_leakage_daily_loss,revenue_leakage_efficiency_gap,cost_optimization_confidence,cost_optimization_daily_recovery
2023-04-18,2023,4,Q2,0.08,0.06,0.02,33.33,0.1873,35.5,0.2164,4.41,0.9457,0.14,4.43,1.41,1.24,0.47,0.23,0.12,1.5,1.41,1.4435663834738994,0.044512338141775604,0.03320327421379013,"[{""department"": ""Personnel"", ""budget"": 18.61, ""actual"": 18.57, ""variance"": -0.04, ""variance_pct"": -0.21}, {""department"": ""Operations"", ""budget"": 24.97, ""actual"": 25.59, ""variance"": 0.62, ""variance_pct"": 2.48}, {""department"": ""Infrastructure"", ""budget"": 20.95, ""actual"": 22.29, ""variance"": 1.34, ""variance_pct"": 6.4}, {""department"": ""Maintenance"", ""budget"": 13.07, ""actual"": 12.03, ""variance"": -1.04, ""variance_pct"": -7.96}, {""department"": ""Utilities"", ""budget"": 12.48, ""actual"": 11.89, ""variance"": -0.59, ""variance_pct"": -4.73}]",0.08,0.09,-0.01,8.11,27.650000000000002,32.66122,3.23,-8.241219999999998,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.08, ""debt_service_coverage"": 1.41, ""net_income"": -1.06, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -37.99, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2023-04-19,2023,4,Q2,0.09,0.07,0.02,28.57,0.1907,36.7,0.2124,4.42,0.9506,0.15,4.51,1.42,1.2,0.47,0.23,0.12,1.5,1.42,1.502470584217836,0.05389769366602749,0.036036903112861805,"[{""department"": ""Personnel"", ""budget"": 18.02, ""actual"": 17.36, ""variance"": -0.66, ""variance_pct"": -3.66}, {""department"": ""Operations"", ""budget"": 28.79, ""actual"": 30.4, ""variance"": 1.61, ""variance_pct"": 5.59}, {""department"": ""Infrastructure"", ""budget"": 21.31, ""actual"": 22.8, ""variance"": 1.49, ""variance_pct"": 6.99}, {""department"": ""Maintenance"", ""budget"": 12.67, ""actual"": 12.62, ""variance"": -0.05, ""variance_pct"": -0.39}, {""department"": ""Utilities"", ""budget"": 11.11, ""actual"": 10.19, ""variance"": -0.92, ""variance_pct"": -8.28}]",0.09,0.09,-0.0,8.06,27.66,32.660399999999996,3.18,-8.180399999999995,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.12, ""debt_service_coverage"": 1.42, ""net_income"": -1.09, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -39.15, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2023-04-20,2023,4,Q2,0.08,0.07,0.01,14.29,0.1923,36.6,0.2152,4.41,0.9474,0.15,4.43,1.41,1.2,0.47,0.23,0.12,1.5,1.41,1.4494459717615877,0.04531279553133856,0.032000509778344115,"[{""department"": ""Personnel"", ""budget"": 17.52, ""actual"": 17.0, ""variance"": -0.52, ""variance_pct"": -2.97}, {""department"": ""Operations"", ""budget"": 24.33, ""actual"": 25.53, ""variance"": 1.2, ""variance_pct"": 4.93}, {""department"": ""Infrastructure"", ""budget"": 22.04, ""actual"": 23.8, ""variance"": 1.76, ""variance_pct"": 7.99}, {""department"": ""Maintenance"", ""budget"": 13.7, ""actual"": 12.89, ""variance"": -0.81, ""variance_pct"": -5.91}, {""department"": ""Utilities"", ""budget"": 12.03, ""actual"": 11.29, ""variance"": -0.74, ""variance_pct"": -6.15}]",0.08,0.09,-0.01,8.1,27.660000000000004,32.6546,3.17,-8.164599999999998,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.09, ""debt_service_coverage"": 1.41, ""net_income"": -1.06, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -38.05, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2023-04-21,2023,4,Q2,0.08,0.06,0.02,33.33,0.1855,36.0,0.2175,4.39,0.9483,0.14,4.49,1.39,1.14,0.47,0.23,0.12,1.5,1.39,1.4174542895258613,0.04606671437494507,0.031108349904616715,"[{""department"": ""Personnel"", ""budget"": 16.84, ""actual"": 15.55, ""variance"": -1.29, ""variance_pct"": -7.66}, {""department"": ""Operations"", ""budget"": 28.9, ""actual"": 30.46, ""variance"": 1.56, ""variance_pct"": 5.4}, {""department"": ""Infrastructure"", ""budget"": 21.73, ""actual"": 22.96, ""variance"": 1.23, ""variance_pct"": 5.66}, {""department"": ""Maintenance"", ""budget"": 14.63, ""actual"": 14.28, ""variance"": -0.35, ""variance_pct"": -2.39}, {""department"": ""Utilities"", ""budget"": 11.37, ""actual"": 10.51, ""variance"": -0.86, ""variance_pct"": -7.56}]",0.08,0.09,-0.01,8.11,27.650000000000002,32.651410000000006,3.33,-8.331410000000004,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.13, ""debt_service_coverage"": 1.39, ""net_income"": -1.1, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -39.45, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2023-04-22,2023,4,Q2,0.08,0.07,0.01,14.29,0.1976,36.1,0.2188,4.39,0.9471,0.15,4.42,1.39,1.19,0.47,0.23,0.12,1.5,1.39,1.430985194453945,0.04770053512341782,0.032432135058156425,"[{""department"": ""Personnel"", ""budget"": 17.5, ""actual"": 16.61, ""variance"": -0.89, ""variance_pct"": -5.09}, {""department"": ""Operations"", ""budget"": 27.42, ""actual"": 29.54, ""variance"": 2.12, ""variance_pct"": 7.73}, {""department"": ""Infrastructure"", ""budget"": 23.22, ""actual"": 24.51, ""variance"": 1.29, ""variance_pct"": 5.56}, {""department"": ""Maintenance"", ""budget"": 14.21, ""actual"": 13.86, ""variance"": -0.35, ""variance_pct"": -2.46}, {""department"": ""Utilities"", ""budget"": 11.3, ""actual"": 10.74, ""variance"": -0.56, ""variance_pct"": -4.96}]",0.08,0.1,-0.02,8.06,27.650000000000002,32.65137,3.2,-8.201369999999997,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.14, ""debt_service_coverage"": 1.39, ""net_income"": -1.11, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -40.1, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2023-04-23,2023,4,Q2,0.08,0.07,0.01,14.29,0.1929,36.4,0.2108,4.4,0.9476,0.14,4.48,1.43,1.16,0.47,0.23,0.12,1.5,1.43,1.4399658799654893,0.050042022380597684,0.03374094794113375,"[{""department"": ""Personnel"", ""budget"": 18.51, ""actual"": 17.23, ""variance"": -1.28, ""variance_pct"": -6.92}, {""department"": ""Operations"", ""budget"": 26.67, ""actual"": 27.85, ""variance"": 1.18, ""variance_pct"": 4.42}, {""department"": ""Infrastructure"", ""budget"": 21.17, ""actual"": 21.65, ""variance"": 0.48, ""variance_pct"": 2.27}, {""department"": ""Maintenance"", ""budget"": 15.55, ""actual"": 14.55, ""variance"": -1.0, ""variance_pct"": -6.43}, {""department"": ""Utilities"", ""budget"": 11.71, ""actual"": 11.09, ""variance"": -0.62, ""variance_pct"": -5.29}]",0.08,0.09,-0.01,8.09,27.650000000000002,32.650130000000004,3.19,-8.190130000000002,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.11, ""debt_service_coverage"": 1.43, ""net_income"": -1.08, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -38.85, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2023-04-24,2023,4,Q2,0.08,0.07,0.01,14.29,0.1994,36.0,0.2191,4.45,0.9482,0.14,4.48,1.42,1.22,0.47,0.23,0.12,1.5,1.42,1.4569742507003363,0.0485939308215521,0.030874949660390703,"[{""department"": ""Personnel"", ""budget"": 18.44, ""actual"": 17.53, ""variance"": -0.91, ""variance_pct"": -4.93}, {""department"": ""Operations"", ""budget"": 28.95, ""actual"": 29.64, ""variance"": 0.69, ""variance_pct"": 2.38}, {""department"": ""Infrastructure"", ""budget"": 22.71, ""actual"": 24.23, ""variance"": 1.52, ""variance_pct"": 6.69}, {""department"": ""Maintenance"", ""budget"": 14.85, ""actual"": 14.27, ""variance"": -0.58, ""variance_pct"": -3.91}, {""department"": ""Utilities"", ""budget"": 12.86, ""actual"": 11.88, ""variance"": -0.98, ""variance_pct"": -7.62}]",0.08,0.1,-0.02,8.09,27.650000000000002,32.65673,3.16,-8.166730000000001,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.17, ""debt_service_coverage"": 1.42, ""net_income"": -1.14, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -41.09, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2023-04-25,2023,4,Q2,0.09,0.07,0.02,28.57,0.1865,36.1,0.2146,4.45,0.9479,0.16,4.44,1.43,1.15,0.47,0.23,0.12,1.5,1.43,1.4606374280429535,0.05403281579484681,0.033239894239946284,"[{""department"": ""Personnel"", ""budget"": 17.27, ""actual"": 17.1, ""variance"": -0.17, ""variance_pct"": -0.98}, {""department"": ""Operations"", ""budget"": 30.37, ""actual"": 30.84, ""variance"": 0.47, ""variance_pct"": 1.55}, {""department"": ""Infrastructure"", ""budget"": 21.47, ""actual"": 22.27, ""variance"": 0.8, ""variance_pct"": 3.73}, {""department"": ""Maintenance"", ""budget"": 13.68, ""actual"": 13.11, ""variance"": -0.57, ""variance_pct"": -4.17}, {""department"": ""Utilities"", ""budget"": 13.04, ""actual"": 12.56, ""variance"": -0.48, ""variance_pct"": -3.68}]",0.09,0.1,-0.01,8.1,27.660000000000004,32.65894,3.21,-8.208939999999998,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.15, ""debt_service_coverage"": 1.43, ""net_income"": -1.12, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -40.24, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2023-04-26,2023,4,Q2,0.08,0.07,0.01,14.29,0.1901,37.0,0.2097,4.46,0.9493,0.15,4.54,1.42,1.27,0.47,0.23,0.12,1.5,1.42,1.4823485726185464,0.047968751376852636,0.03312514920777079,"[{""department"": ""Personnel"", ""budget"": 17.41, ""actual"": 16.81, ""variance"": -0.6, ""variance_pct"": -3.45}, {""department"": ""Operations"", ""budget"": 27.8, ""actual"": 29.53, ""variance"": 1.73, ""variance_pct"": 6.22}, {""department"": ""Infrastructure"", ""budget"": 22.61, ""actual"": 22.33, ""variance"": -0.28, ""variance_pct"": -1.24}, {""department"": ""Maintenance"", ""budget"": 14.67, ""actual"": 13.26, ""variance"": -1.41, ""variance_pct"": -9.61}, {""department"": ""Utilities"", ""budget"": 13.09, ""actual"": 12.19, ""variance"": -0.9, ""variance_pct"": -6.88}]",0.08,0.09,-0.01,8.01,27.650000000000002,32.66296,3.21,-8.222959999999997,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.13, ""debt_service_coverage"": 1.42, ""net_income"": -1.1, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -39.61, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
2023-04-27,2023,4,Q2,0.08,0.07,0.01,14.29,0.1865,36.3,0.219,4.45,0.9435,0.15,4.47,1.43,1.12,0.47,0.23,0.12,1.5,1.43,1.4665317152088024,0.04685819377087286,0.032518985558790084,"[{""department"": ""Personnel"", ""budget"": 16.66, ""actual"": 16.17, ""variance"": -0.49, ""variance_pct"": -2.94}, {""department"": ""Operations"", ""budget"": 28.76, ""actual"": 29.34, ""variance"": 0.58, ""variance_pct"": 2.02}, {""department"": ""Infrastructure"", ""budget"": 19.95, ""actual"": 20.84, ""variance"": 0.89, ""variance_pct"": 4.46}, {""department"": ""Maintenance"", ""budget"": 13.33, ""actual"": 12.24, ""variance"": -1.09, ""variance_pct"": -8.18}, {""department"": ""Utilities"", ""budget"": 12.44, ""actual"": 11.46, ""variance"": -0.98, ""variance_pct"": -7.88}]",0.08,0.09,-0.01,8.09,27.640000000000004,32.65809,3.2,-8.218089999999997,"[{""scenario"": ""Base Scenario"", ""projected_revenue"": 0.03, ""projected_expenses"": 1.08, ""debt_service_coverage"": 1.43, ""net_income"": -1.05, ""financial_viability"": ""Healthy""}]","[{""alert_type"": ""Revenue Optimization Opportunity"", ""description"": ""Analysis suggests implementing dynamic pricing during peak demand hours could increase quarterly revenue by 2-3%."", ""potential_impact_k"": 0.0, ""confidence_level"": 92.0}, {""alert_type"": ""Q1 Profitability Forecast"", ""description"": ""Based on current trajectory, Q1 net income expected to reach $-1.1M, 3.6% above budget forecast."", ""potential_impact_k"": -37.85, ""confidence_level"": 85.0}, {""alert_type"": ""Revenue Leakage Detected"", ""description"": ""$285K daily loss from NRW represents 23% efficiency gap vs. industry benchmark of 15%."", ""potential_impact_k"": 285, ""confidence_level"": 80.0}, {""alert_type"": ""Cost Optimization Opportunity"", ""description"": ""Reducing NRW by 5% could recover $52.2K in daily revenue without operational changes."", ""potential_impact_k"": 52.2, ""confidence_level"": 87.0}]",92,2.5,85,19.8,80,285,23,87,52.2
